SEQUENCE_NUM,DEVICE_ID,ALERT_TYPE_ID,POLICY_ID,SIGNATURE_ID,BEGIN_TIME,END_TIME,HIT_COUNT,SRC_IP_ADDR,SRC_IP_ADDR_HIGH,SRC_PORT,DST_IP_ADDR,DST_IP_ADDR_HIGH,DST_PORT,VIRTUAL_SEGMENT_INDEX,PHYSICAL_PORT_IN,VLAN_TAG,SEVERITY_ID,PACKET_TRACE,DEVICE_TRACE_BUCKET,DEVICE_TRACE_BEGIN_SEQ,DEVICE_TRACE_END_SEQ,MESSAGE_PARMS,QUARANTINE_ACTION,FLOW_CONTROL,ACTION_SET_UUID,ACTION_SET_NAME,RATE_LIMIT_RATE,CLIENT_IP_ADDR,CLIENT_IP_ADDR_HIGH,XFF_IP_ADDR,XFF_IP_ADDR_HIGH,TCIP_IP_ADDR,TCIP_IP_ADDR_HIGH,URI_METHOD,URI_HOST,URI_STRING,SRC_USER_NAME,SRC_DOMAIN,SRC_MACHINE,DST_USER_NAME,DST_DOMAIN,DST_MACHINE
16338879,7ed72f80-b4ec-11e3-aac3-78acc0f3d621,1,e95c579e-08f2-425d-9d75-4d1a689b1134,00000001-0001-0001-0001-000000011403,1582150344006,1582150441006,7,177136406,0,65367,176816853,0,445,280,7,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,177136406,0,0,0,0,0,,,,,,,,,
267856906,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150441023,1582150441023,1,175798792,0,17755,1746536683,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267856907,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150381048,1582150441048,3,175798792,0,35759,3236274969,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267856908,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150381048,1582150441048,18,175798792,0,31183,2824313408,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267856909,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,8300ee53-e0f3-4589-a21b-aed2cba5292f,00000001-0001-0001-0001-000000017056,1582150381048,1582150441048,4,177382996,0,57493,175798792,0,8080,86,39,10,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,177382996,0,0,0,0,0,,,,,,,,,
267856910,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,fa3c5412-a184-4757-88fc-cd586c249806,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50284,177381402,0,22,77,31,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856911,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150381048,1582150441048,75,175798792,0,29073,3627735298,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267856912,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150381048,1582150441048,2,175798792,0,28121,2899906310,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267856913,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,fa3c5412-a184-4757-88fc-cd586c249806,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50283,177381401,0,22,77,31,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856914,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,db410abe-84ec-40b5-b2fd-4e437b775136,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,3,2317605694,0,50283,177381401,0,22,68,20,223,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856915,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150381048,1582150441048,11,175798792,0,36189,3627729158,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267856916,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,fa3c5412-a184-4757-88fc-cd586c249806,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50275,177381411,0,22,77,31,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856917,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,db410abe-84ec-40b5-b2fd-4e437b775136,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50275,177381411,0,22,74,26,223,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856918,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150381048,1582150441048,15,175798792,0,25121,2899903905,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267856919,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,db410abe-84ec-40b5-b2fd-4e437b775136,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50273,177381399,0,22,68,20,223,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856920,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150381048,1582150441048,4,175798792,0,31977,3367749440,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267856921,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,8300ee53-e0f3-4589-a21b-aed2cba5292f,00000001-0001-0001-0001-000000017056,1582150381048,1582150441048,54,177355366,0,54799,175798792,0,8080,86,39,10,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,177355366,0,0,0,0,0,,,,,,,,,
267856922,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,fa3c5412-a184-4757-88fc-cd586c249806,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50267,177381425,0,22,77,31,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856923,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,db410abe-84ec-40b5-b2fd-4e437b775136,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50267,177381425,0,22,68,20,223,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856924,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150381048,1582150441048,20,175798792,0,30403,3365086261,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267856925,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,fa3c5412-a184-4757-88fc-cd586c249806,00000001-0001-0001-0001-000000012850,1582150380048,1582150441048,6,2317605694,0,50249,177381428,0,22,77,31,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856926,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,db410abe-84ec-40b5-b2fd-4e437b775136,00000001-0001-0001-0001-000000012850,1582150380048,1582150441048,6,2317605694,0,50249,177381428,0,22,68,20,223,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856927,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,fa3c5412-a184-4757-88fc-cd586c249806,00000001-0001-0001-0001-000000012850,1582150379048,1582150441048,6,2317605694,0,50248,177381407,0,22,77,31,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856928,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150381048,1582150441048,12,175798792,0,20925,2899904291,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267856929,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150381048,1582150441048,45,175798792,0,28497,2899903906,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267856930,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150381048,1582150441048,2,175798792,0,21867,64746570,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267856931,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,8300ee53-e0f3-4589-a21b-aed2cba5292f,00000001-0001-0001-0001-000000017056,1582150381048,1582150441048,84,177383281,0,56925,175798792,0,8080,86,39,10,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,177383281,0,0,0,0,0,,,,,,,,,
267856932,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150381048,1582150441048,15,175798792,0,36783,1761514694,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267856933,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,fa3c5412-a184-4757-88fc-cd586c249806,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50236,177353217,0,22,77,31,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856934,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,db410abe-84ec-40b5-b2fd-4e437b775136,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,4,2317605694,0,50236,177353217,0,22,74,26,223,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856935,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,db410abe-84ec-40b5-b2fd-4e437b775136,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,2,2317605694,0,50225,177353217,0,22,68,20,223,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856936,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,fa3c5412-a184-4757-88fc-cd586c249806,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50223,177381405,0,22,77,31,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856937,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,db410abe-84ec-40b5-b2fd-4e437b775136,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50223,177381405,0,22,68,20,223,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856938,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150381048,1582150441048,1,175798792,0,38261,1145279534,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267856939,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,fa3c5412-a184-4757-88fc-cd586c249806,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50215,177381414,0,22,77,31,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856940,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,db410abe-84ec-40b5-b2fd-4e437b775136,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50215,177381414,0,22,68,20,223,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856941,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150381048,1582150441048,3,175798792,0,21455,234429768,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267856942,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,8300ee53-e0f3-4589-a21b-aed2cba5292f,00000001-0001-0001-0001-000000017056,1582150381048,1582150441048,4,177377397,0,63298,175798792,0,8080,86,39,10,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,177377397,0,0,0,0,0,,,,,,,,,
267856943,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150381048,1582150441048,1,176810252,0,52371,2899904302,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,176810252,0,0,0,0,0,,,,,,,,,
267856944,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,fa3c5412-a184-4757-88fc-cd586c249806,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50170,177381397,0,22,77,31,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856945,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,db410abe-84ec-40b5-b2fd-4e437b775136,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50170,177381397,0,22,74,26,223,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856946,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,fa3c5412-a184-4757-88fc-cd586c249806,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50162,177381416,0,22,77,31,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856947,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,db410abe-84ec-40b5-b2fd-4e437b775136,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50162,177381416,0,22,68,20,223,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856948,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,79e98d3e-4b72-4f3b-92be-dd35be814608,00000001-0001-0001-0001-000000005601,1582150381048,1582150441048,3,1796545595,0,33018,3232235830,0,22,65,18,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,1796545595,0,0,0,0,0,,,,,,,,,
267856949,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150381048,1582150441048,1,176792847,0,64236,2899904302,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,176792847,0,0,0,0,0,,,,,,,,,
267856950,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,2dedcf65-5c52-41bf-b2ed-beccdbac3799,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,3,1796545595,0,33018,3232235830,0,22,65,19,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,1796545595,0,0,0,0,0,,,,,,,,,
267856951,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,fa3c5412-a184-4757-88fc-cd586c249806,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50160,177381378,0,22,77,31,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856952,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,db410abe-84ec-40b5-b2fd-4e437b775136,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50160,177381378,0,22,68,20,223,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856953,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,fa3c5412-a184-4757-88fc-cd586c249806,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50156,177381398,0,22,77,31,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856954,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,db410abe-84ec-40b5-b2fd-4e437b775136,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50156,177381398,0,22,68,20,223,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856955,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,fa3c5412-a184-4757-88fc-cd586c249806,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50143,177350657,0,22,77,31,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856956,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,db410abe-84ec-40b5-b2fd-4e437b775136,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,3,2317605694,0,50143,177350657,0,22,68,20,223,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856957,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,fa3c5412-a184-4757-88fc-cd586c249806,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50142,177381422,0,22,77,31,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856958,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,fa3c5412-a184-4757-88fc-cd586c249806,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50141,177381413,0,22,77,31,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856959,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,8300ee53-e0f3-4589-a21b-aed2cba5292f,00000001-0001-0001-0001-000000017056,1582150381048,1582150441048,4,176810252,0,52370,175798792,0,8080,86,39,10,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,176810252,0,0,0,0,0,,,,,,,,,
267856960,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,fa3c5412-a184-4757-88fc-cd586c249806,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50131,177381385,0,22,77,31,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856961,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,fa3c5412-a184-4757-88fc-cd586c249806,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50127,177381408,0,22,77,31,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856962,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150381048,1582150441048,2,175798930,0,56408,911756781,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798930,0,0,0,0,0,,,,,,,,,
267856963,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,fa3c5412-a184-4757-88fc-cd586c249806,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50114,177381418,0,22,77,31,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856964,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,fa3c5412-a184-4757-88fc-cd586c249806,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50102,177381400,0,22,77,31,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856965,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,fa3c5412-a184-4757-88fc-cd586c249806,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50100,177381379,0,22,77,31,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856966,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,fa3c5412-a184-4757-88fc-cd586c249806,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50097,177381427,0,22,77,31,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856967,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,8300ee53-e0f3-4589-a21b-aed2cba5292f,00000001-0001-0001-0001-000000017056,1582150381048,1582150441048,4,177359915,0,54742,175798792,0,8080,86,39,10,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,177359915,0,0,0,0,0,,,,,,,,,
267856968,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,748a89f3-5c9b-4998-af78-e6b52b22a578,00000001-0001-0001-0001-000000017056,1582150381048,1582150441048,19,175798792,0,29695,2899903914,0,443,62,15,0,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,175798792,0,0,0,0,0,,,,,,,,,
267856969,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,8300ee53-e0f3-4589-a21b-aed2cba5292f,00000001-0001-0001-0001-000000017056,1582150381048,1582150441048,1,176810537,0,51780,175798792,0,8080,86,39,10,3,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,176810537,0,0,0,0,0,,,,,,,,,
267856970,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,fa3c5412-a184-4757-88fc-cd586c249806,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50088,177381409,0,22,77,31,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856971,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,fa3c5412-a184-4757-88fc-cd586c249806,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50087,177381412,0,22,77,31,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856972,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,db410abe-84ec-40b5-b2fd-4e437b775136,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,4,2317605694,0,50087,177381412,0,22,68,20,223,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
267856973,e4993c7f-ce1d-11e6-b837-b05ada4eed7a,1,fa3c5412-a184-4757-88fc-cd586c249806,00000001-0001-0001-0001-000000012850,1582150381048,1582150441048,6,2317605694,0,50084,176755396,0,22,77,31,0,1,0,0,0,0, , ,Permit,7d13fcaa-88bd-11d6-859b-0002b34b9580,Permit + Notify,0,2317605694,0,0,0,0,0,,,,,,,,,
